True_c,pyRho_C
7.222016359858132e-10,1.1897665328061895e-09
7.698643834262363e-10,8.30181498685904e-10
5.277316698576218e-10,2.541948154028478e-10
3.08045431508379e-10,1.248679704891655e-23
9.61173414806615e-10,1.785790238533183e-10
9.846287037224008e-10,2.696863213925242e-10
8.356962323077343e-10,3.250444220133549e-10
3.472664054253497e-10,1.2266920072781002e-23
7.461437867292968e-10,5.115091431127088e-10
3.4721157840525326e-10,2.723311308471744e-10
4.998306013007979e-10,2.7292622529381656e-10
2.1750474945317746e-10,9.593200896874492e-23
6.130450539957722e-10,1.3592618379826555e-22
5.796327658226647e-10,1.2504748812415087e-23
3.2838962630518717e-10,4.4752808729024087e-10
2.2633573025549709e-10,1.1075055481686042e-23
3.5926215682643614e-10,2.4657864832616206e-10
2.04041379359587e-10,3.4164665958404857e-10
8.221557262010192e-10,1.8410314100617303e-10
3.931910125553129e-10,2.6133546496287103e-10
8.86624356883048e-10,1.420716129437159e-22
6.947006756843571e-10,1.6101653525142707e-22
1.7224484453441978e-10,3.220117988275499e-23
2.2595559148857677e-10,3.1730957096389766e-10
3.2180231511239253e-10,1.377031113679743e-10
6.571473519078252e-10,1.2747477317128272e-23
8.85693088422604e-10,3.4083165175581106e-10
6.430999275630177e-10,7.364694416274557e-10
8.408580878644006e-10,2.7898874286497863e-10
7.888683954190111e-10,5.843377949390047e-10
6.281282804848396e-10,4.084973877222014e-10
3.1201575335188775e-10,2.369393110215676e-10
9.448864799863359e-10,2.4676132462747207e-10
7.479398471273843e-10,7.164755713450048e-10
4.2259247075590197e-10,1.0008753093151544e-23
5.518192842283282e-10,4.3833075953624377e-10
5.637148123525671e-10,2.717762194956924e-10
3.3197170309448776e-10,1.2528585869566259e-23
8.294056812538961e-10,2.7322351593332144e-10
9.124961334164271e-10,4.328052007960164e-10
3.3475003796688113e-10,1.16009251346374e-10
8.830645519972059e-10,1.835018968690503e-22
4.1662552995198887e-10,3.820006339662544e-10
6.18808826491e-10,3.0821391139364104e-10
7.511314017827548e-10,9.310068856414293e-24
5.335658292022387e-10,5.083237334532848e-10
8.896502575012682e-10,5.908410566647351e-10
6.76529585425345e-10,1.4194466783988018e-10
6.328796278836823e-10,4.438518828763725e-10
7.463269425545507e-10,4.5475163785295157e-10
6.36207722042046e-10,2.191293001929602e-10
4.319311400960086e-10,2.0868106298074613e-10
6.275683505484057e-10,2.899834160429507e-10
2.654494414437439e-10,2.2131312119052678e-10
5.788715441426138e-10,5.678994108402682e-10
3.0449014362103954e-10,2.496213857173245e-24
8.116387638262578e-10,2.834122705125137e-10
2.394583180447848e-10,1.04621834141406e-23
9.092948565571727e-10,3.306878497925056e-10
9.700459126432008e-10,3.0807143031971824e-10
6.358880738443333e-10,1.9677278775711603e-10
4.5793317200227695e-10,1.0534809231619033e-23
6.144314191289174e-10,3.904722440332042e-10
1.290787644122973e-10,2.6702267850331074e-10
7.180717306784812e-10,4.1169191584461645e-10
9.847798234499065e-10,5.43699742394032e-10
9.681893480738036e-10,5.015040422050687e-10
8.105548404975849e-10,4.2140808630424994e-10
1.255046177374473e-10,1.4046888905941205e-10
3.827286562262314e-10,4.0699968102688793e-10
8.321063683248176e-10,3.603413431142153e-10
8.393979934417204e-10,4.992497995891139e-10
5.965223104212719e-10,3.6324014983423303e-10
2.959854135067693e-10,4.0666737068638767e-10
3.895952723260129e-10,2.516674532353346e-10
3.72413896738093e-10,1.2478222314951095e-23
4.759966732957164e-10,8.41886272242113e-24
4.197744279147204e-10,3.932364033152143e-10
3.317301190729895e-10,1.7695316469592267e-10
2.30722271224917e-10,2.2969380050287077e-23
1.0178013261332319e-10,9.241943186094689e-24
3.547384816856218e-10,1.5039849916039814e-10
7.207914194962568e-10,5.371291495680748e-10
6.575246944533604e-10,1.7796758349540717e-10
4.3838835990095133e-10,1.0907007498029881e-23
2.0456314898432264e-10,1.509091287031029e-10
6.481096202165225e-10,3.6502994790718824e-10
7.76768971767715e-10,5.177336508244271e-10
9.721321598084257e-10,3.083095080130737e-10
3.2849023782119267e-10,1.773899411318526e-22
3.736263313195973e-10,1.2784370718551006e-22
9.934239993813794e-10,4.574828441255422e-10
4.409961931652144e-10,2.0414367527227796e-10
7.843927212718558e-10,3.048778251574299e-10
6.600185279440879e-10,2.3041468418010625e-10
5.673704112456929e-10,2.465172633591906e-10
6.034898625587183e-10,6.930022794622296e-10
7.942920449494175e-10,6.024076082902402e-10
4.76290285441199e-10,2.571337954466689e-24
4.520848162048115e-10,1.6899031066477447e-10
4.2287623625376073e-10,3.744082868155356e-10
7.375164874811815e-10,6.636827906884882e-10
1.8132626373980612e-10,1.5662937003118827e-22
1.5309121015939457e-10,2.850853972707818e-24
9.345046281343377e-10,5.388324754128199e-10
8.030164540427302e-10,5.522231730443018e-10
4.002458551167359e-10,2.9031675617630553e-10
7.891744409281482e-10,4.0013051088951436e-22
7.95821804741374e-10,1.7091097294415827e-10
3.1598109034632364e-10,2.760143095885104e-10
9.735579905992316e-10,4.4616173973471477e-23
4.4350539586872655e-10,1.2609407385023483e-23
9.10517969560427e-10,3.2695827591109394e-10
6.121529872835597e-10,1.6777628608876367e-22
6.218029706827874e-10,3.2973395665542115e-10
6.798007018097178e-10,2.458816121376646e-10
4.509550423111907e-10,5.078792178657751e-10
8.565259610618899e-10,5.961250337251959e-10
8.788146422645461e-10,4.3179643941417674e-10
7.057868088321119e-10,3.509808548557081e-10
3.903754420797381e-10,1.6052971191577281e-22
7.55099544753097e-10,9.081262059782295e-10
9.055980430439796e-10,3.450639615142944e-10
8.502912061324309e-10,8.580744776806351e-10
3.3328494714363676e-10,2.4280918877189063e-24
8.245261607679521e-10,3.248336377216999e-10
1.0581730145503378e-10,1.2015527378682712e-23
8.747415726300938e-10,3.9918817197774507e-10
4.735289179227137e-10,1.3524479453178235e-10
3.320230944331073e-10,1.4376512891844864e-22
7.645809486122728e-10,5.403945544038564e-10
9.504420664954301e-10,5.449595369937705e-10
4.5153903751270904e-10,2.2024008147227148e-10
8.942752242009096e-10,7.352944039317957e-10
9.685803593859093e-10,9.74818028231e-24
4.878437209803808e-10,3.910949701471449e-10
4.897598054207417e-10,2.9864140153289523e-10
4.606834799722093e-10,1.524046570228322e-10
8.645194399986351e-10,2.4573021081468863e-10
3.5388892949507587e-10,3.74390444380797e-10
1.3513397584226875e-10,1.0896056527211952e-22
5.892061335670927e-10,1.2748304792649668e-22
9.283443775002398e-10,3.5075450022849116e-10
7.632923175581681e-10,4.715312979918185e-10
7.686285416660836e-10,8.343749011615654e-10
1.1132895232634226e-10,1.2475022169242507e-23
7.531697206286881e-10,3.1152688486451773e-10
6.715221150226451e-10,1.0003646852903551e-23
5.636735825329986e-10,8.053694415815344e-10
5.058944559243329e-10,6.883710224034739e-10
9.423049595033497e-10,4.357059757369762e-10
1.338775547226929e-10,2.2011889104213673e-10
3.4729967947684063e-10,1.8879225926860777e-22
5.10480360363964e-10,4.4853244466986357e-10
5.264036105644261e-10,1.6357337420247122e-22
8.144939301015857e-10,1.3445376776939522e-10
8.876465037466489e-10,1.5255763715619979e-10
9.614247878685752e-10,6.861055661831784e-10
6.693309984925285e-10,4.3346279581882936e-10
7.986553257468181e-10,1.5351578228476182e-10
7.533436196356975e-10,6.571379400884358e-10
7.497470764991599e-10,1.9113145758756753e-10
2.9769748334286103e-10,1.989850028845814e-10
1.8185683169184147e-10,2.0000101247113283e-25
8.943022482626783e-10,2.1068119610084018e-10
3.526683203254525e-10,9.361941020373884e-24
7.561244555266674e-10,5.091818539031808e-10
7.487385472657065e-10,2.743108418456447e-10
6.454694378117369e-10,1.2504599725507894e-23
7.206217639269869e-10,2.862051003175532e-10
9.816468447510971e-10,5.410525240363751e-10
3.172672261755741e-10,1.1497424692595817e-22
7.212388872218996e-10,3.752691104369715e-10
7.730031294021467e-10,4.369659735127413e-10
2.8383108164004443e-10,1.2092581832434617e-10
7.175412961372809e-10,1.250565715940185e-23
7.339077267123663e-10,1.7874682137902703e-10
6.433951678163032e-10,5.15995297993076e-10
4.603199633459431e-10,2.2711615388451838e-10
9.021862807491982e-10,3.432708978854059e-10
1.1448991877214357e-10,1.4088307499495653e-23
6.800907255170176e-10,4.547587600499916e-10
6.891988627414968e-10,4.665589559287579e-10
1.7013144190201612e-10,2.1114843992260748e-10
8.21082693367765e-10,7.252499350764413e-10
8.305292479588421e-10,3.59581982145905e-10
2.882624977099378e-10,1.1299162084694528e-23
3.6397257737953313e-10,2.0181623774544423e-10
3.3075981164331633e-10,9.81291723815233e-24
5.93434404386743e-10,2.5419370452571634e-10
6.276011377731083e-10,2.7359875539658027e-10
7.634263013156755e-10,4.4680016737919055e-10
2.6682689131536643e-10,4.1339525097301775e-10
9.518068941041993e-10,3.740415625051206e-10
1.1222102468392994e-10,1.0461427907218425e-23
5.340311048070624e-10,1.4913382632997016e-23
9.385927576327382e-10,7.687384081302987e-10
8.177958676551845e-10,1.376869945454078e-22
3.8478600075704246e-10,1.4418548989734344e-10
7.521996527762937e-10,1.5087014634712493e-22
9.343367175120295e-10,3.982074642069521e-10
4.28786695410276e-10,3.340011544742074e-10
4.504193730460103e-10,2.556037007100158e-10
3.429825932119476e-10,1.5827614644191252e-22
6.856748537576313e-10,4.42478690608943e-10
4.833642247102303e-10,1.673920343484315e-10
9.134850579109401e-10,7.130118460522765e-10
2.9381302859886693e-10,5.947387501454514e-10
7.239100263582842e-10,6.134352526199591e-10
3.006578154838121e-10,3.16932093873671e-10
8.497815200892061e-10,3.839272764776721e-10
7.497574833579042e-10,1.6421334801921916e-22
9.05108404225844e-10,3.709874278139047e-10
6.663775270424421e-10,3.73831822696467e-10
6.075557022085766e-10,2.2522509242214195e-10
9.426076930345168e-10,1.612055263524929e-22
2.1348843963799302e-10,1.9468436340389318e-10
3.0180843985650706e-10,1.0325914658970791e-23
6.129417881817287e-10,7.80794244830103e-23
5.269139327237378e-10,2.8316595073677754e-10
6.051594559114949e-10,5.023241979222212e-10
9.511279604000775e-10,5.608509836468497e-10
5.014367562657647e-10,1.2353662915325024e-23
1.4991864510114578e-10,8.750800073578738e-24
3.975766738699621e-10,4.261673634508082e-10
6.996391351783704e-10,5.679404502009328e-10
8.11804087794695e-10,7.727977558604119e-10
4.4947955605939344e-10,7.440828423205184e-24
8.279948072594581e-10,1.2416216888465782e-23
5.134349147929704e-10,1.8728306291266913e-10
7.199631477666657e-10,5.259698308704183e-10
7.567727879606758e-10,8.717451364142834e-10
1.1873864758476266e-10,1.3093290070986216e-10
3.972369458908742e-10,2.0000099867868138e-25
8.618064390490547e-10,2.4931434125444007e-10
2.859219518716119e-10,2.8710830538123043e-10
4.246196754141252e-10,2.6277049990653905e-10
9.344390959791475e-10,2.725941661341727e-10
2.916613335323242e-10,4.075796191846738e-10
8.965980153745097e-10,1.2844366878303176e-10
4.1379789097269106e-10,2.281461466091799e-24
7.040609022873266e-10,1.2498184208913107e-23
4.6269287639131057e-10,1.8066856207094267e-10
7.714107824160051e-10,7.535796762409559e-10
8.342391457383772e-10,4.015136211157478e-10
8.423415895962397e-10,3.4788637499045894e-10
5.982474178895708e-10,1.025719659775947e-23
9.018324705690266e-10,3.0097881584033777e-10
6.680473204956614e-10,2.4360513925825547e-10
6.743986101578026e-10,1.2510230613778542e-23
8.730244996158859e-10,2.310375257590074e-10
4.035828467976104e-10,9.505253026013433e-24
5.307646778658857e-10,4.140783018496559e-10
6.768917419277861e-10,1.9698522020720434e-10
5.916696041594163e-10,5.919788356045961e-10
3.1792959291081e-10,2.5281262811453197e-10
8.588918359703956e-10,5.022613036687428e-10
7.899489972670428e-10,3.3753124291024247e-10
4.912332271111086e-10,1.0878922118824111e-23
9.779877778202297e-10,3.972202329330368e-10
6.342017787679493e-10,2.572318629985655e-24
7.767916809182245e-10,3.9436327821929454e-10
8.399457683386699e-10,3.1446502875020546e-10
5.202197016637909e-10,1.7347594711700966e-10
6.95663256415431e-10,3.188266538629352e-10
2.8062460587713074e-10,2.3253887023184022e-24
2.48145593680643e-10,4.0182225576060274e-10
9.424699272062891e-10,4.789277330185488e-10
9.729035141970937e-10,6.485054002835321e-10
9.208157337464252e-10,4.446916525089596e-10
8.039858318896015e-10,5.610077718418237e-10
1.2417179238159113e-10,2.177481223709979e-10
5.736762023629663e-10,8.118444069668823e-10
5.475478876880495e-10,4.3830750591498755e-10
4.949947195217768e-10,4.4637717600755514e-10
5.981599581471429e-10,3.431113186066835e-10
5.086495795013728e-10,2.741225721894954e-10
8.974282510614708e-10,5.131296465276558e-10
5.141367111626747e-10,3.0206897144641297e-10
4.848240345376113e-10,4.5149505733393796e-10
8.546139809632639e-10,4.3318166398682087e-10
9.39352197044365e-10,3.0327537269871817e-10
3.333356174253136e-10,7.962115134172513e-23
1.0584662440606619e-10,1.815087537860936e-23
3.956503118852488e-10,2.2408931107821406e-10
7.247321043118545e-10,1.7313466939256163e-22
3.339285807647224e-10,2.0765315532215426e-23
3.5955011310376264e-10,2.487248306887835e-10
9.378871011643155e-10,6.0801273500723354e-21
9.221349686880218e-10,3.2346816900265514e-10
2.1398131598536452e-10,1.2497962159532533e-23
1.1221009823471672e-10,2.295331470652098e-24
4.2077389886959063e-10,3.263707479808175e-10
5.360753002362713e-10,3.4934497519739837e-10
5.950292404742784e-10,4.155368165812966e-10
4.066225385737326e-10,2.5754363219394107e-24
4.359828856515016e-10,1.286266800701659e-23
4.663373434890373e-10,2.967793626736541e-10
1.8796956656346772e-10,1.355197192487548e-10
4.716756836045471e-10,1.5596502987325296e-22
5.718457616252667e-10,1.6190047350235973e-22
8.615085540388247e-10,5.166624072890618e-10
9.04978056234628e-10,2.1475338943625435e-10
8.236805053371518e-10,2.8260674689544177e-10
2.6979896184307277e-10,9.664488810454746e-24
1.6803943999923854e-10,1.2521251477802623e-23
2.460276952447716e-10,1.0862349163572809e-23
6.688492322251183e-10,3.498331968977072e-10
8.556102499713164e-10,5.327647013864401e-10
3.4193712397213407e-10,1.0748502577174239e-23
9.793497615269313e-10,1.6156378031173855e-22
4.0370756398341545e-10,1.2291992691824276e-22
5.008281295029129e-10,1.2482316705649917e-23
8.356959074298157e-10,1.244915235910087e-23
1.394283300580591e-10,2.5714193695750058e-24
6.223370928818016e-10,3.2713915874207666e-10
5.14578104805336e-10,7.703972970315373e-10
4.252546435391796e-10,1.0459373383697727e-23
9.960533762545887e-10,1.2450669755061183e-23
4.5949011527487587e-10,1.810520562248306e-22
6.661100638941064e-10,1.1200556277314916e-23
6.876112584110455e-10,1.1357810550105904e-10
4.0602100545659795e-10,2.083629212547559e-24
5.740170590507161e-10,2.107481719502555e-10
9.381471132676342e-10,2.9533421396954726e-10
9.278586163750763e-10,6.765911137024992e-10
1.5594182717382762e-10,2.5793139534336724e-10
4.1956905317527685e-10,4.5892659687337933e-10
5.96630502524178e-10,4.4712717347139397e-10
4.670835804491734e-10,6.371467359813276e-10
3.438376729144888e-10,1.2365955755677377e-22
1.814637943429752e-10,1.6483893134381256e-22
7.810907796702332e-10,1.7401807269577388e-10
7.46665492485498e-10,3.1007864941588043e-10
4.696291283122484e-10,3.5398214585767203e-10
4.594358209873162e-10,1.2511813709101883e-23
9.975008174590404e-10,5.758716227255146e-10
8.269570262987455e-10,1.4434864158497932e-22
7.22747243810938e-10,1.866192670997017e-22
4.382662370697971e-10,1.6149863948560094e-10
4.702740561616454e-10,2.741603751501785e-10
3.2911562900064647e-10,2.240884785730453e-24
9.331189176973648e-10,3.969821196213275e-10
2.318387538238844e-10,3.33333355109587e-10
7.240596809086542e-10,1.8525398659644292e-10
4.491099637512226e-10,5.712670493067516e-10
9.710177720862422e-10,4.600717908990325e-23
9.610151183646009e-10,3.7334296216376994e-10
3.2439646382566363e-10,1.833521059403865e-10
4.082720066932001e-10,1.9428162642454142e-22
3.3959928576706316e-10,3.266515348475641e-10
3.667824052884475e-10,1.355207677020218e-23
4.3997401938268183e-10,2.1833512697106934e-22
2.587770095150274e-10,1.6743375624532438e-10
5.748057459861209e-10,2.172498488253049e-10
2.970458248621467e-10,2.158189462311095e-24
5.064448367369002e-10,5.139490227507267e-10
7.866615940405077e-10,1.4936738017759582e-23
3.906187675819463e-10,2.72405258930084e-10
3.756005115375757e-10,2.4022551614429243e-10
2.479558539105758e-10,2.0811546390647332e-23
7.938036948843256e-10,3.218705513765237e-10
4.241055468093952e-10,2.1045516100700623e-24
4.429595025266893e-10,1.1076061115027249e-23
9.775617245359995e-10,3.814734686453247e-10
7.521101072744156e-10,3.63042070821416e-10
4.2937249263725467e-10,7.965653123395803e-23
9.101633965253465e-10,5.681813168704777e-10
8.758867404981917e-10,2.7660546678339964e-10
2.1768468231444105e-10,1.7005377757207155e-10
5.892414757929022e-10,1.2826688667655972e-22
3.752115969250631e-10,3.458412271639011e-10
3.7687369424561643e-10,7.791567899221126e-24
6.902043167305023e-10,2.4207237630922896e-10
9.241238872184605e-10,2.094240740990827e-10
5.90692312236612e-10,1.2503415988253342e-23
7.033150467790337e-10,5.035503836997861e-10
8.463953818346154e-10,7.344695245475837e-10
1.6449806829426133e-10,2.8739764515811373e-10
8.640857118736311e-10,2.1574328149984464e-24
5.882405202056857e-10,1.385433156065165e-23
5.684170750063122e-10,2.387964352379367e-24
5.487582853022476e-10,2.541942566663082e-10
6.294604762135563e-10,3.760520940214992e-10
5.714168511032565e-10,1.5932475140181398e-22
9.6270206890412e-10,4.079963379043946e-10
4.461097986321767e-10,2.9179907509667847e-10
7.573253703276592e-10,4.2354902787738354e-10
9.48925990934557e-10,1.6057354091762948e-22
7.807859522205895e-10,3.3195055044545077e-10
1.195939355293133e-10,9.470927419871279e-24
6.685239122654728e-10,3.604905490107503e-10
2.1146638612792737e-10,2.5735289655407094e-24
3.7217295044713463e-10,1.7980760373548934e-10
2.6514493397736833e-10,2.335084047751339e-10
7.73774466431963e-10,2.3678317141956103e-24
6.961970650642128e-10,3.781452218721744e-10
